Country,Date,Stock_Index,Index_Value,Daily_Change_Percent,Market_Cap_Trillion_USD,Bond_Yield_10Y_Percent,"('Country', '')","('Date', '')","('Stock_Index', '')","('Index_Value', '')","('Daily_Change_Percent', '')","('Market_Cap_Trillion_USD', '')","('Bond_Yield_10Y_Percent', '')"
,,,,,,,Brazil,2023-08-15,^BVSP,116171.0,-0.5470422052906376,,
,,,,,,,Brazil,2023-08-16,^BVSP,115592.0,-0.498403215948906,,
,,,,,,,Brazil,2023-08-17,^BVSP,114982.0,-0.5277181811890075,,
,,,,,,,Brazil,2023-08-18,^BVSP,115409.0,0.371362474126391,,
,,,,,,,Brazil,2023-08-21,^BVSP,114429.0,-0.8491538788136133,,
,,,,,,,Brazil,2023-08-22,^BVSP,116156.0,1.5092327993777799,,
,,,,,,,Brazil,2023-08-23,^BVSP,118135.0,1.7037432418471665,,
,,,,,,,Brazil,2023-08-24,^BVSP,117026.0,-0.9387565073856186,,
,,,,,,,Brazil,2023-08-25,^BVSP,115837.0,-1.0160135354536637,,
,,,,,,,Brazil,2023-08-28,^BVSP,117121.0,1.108454120876745,,
,,,,,,,Brazil,2023-08-29,^BVSP,118404.0,1.0954482970602974,,
,,,,,,,Brazil,2023-08-30,^BVSP,117535.0,-0.7339279078409477,,
,,,,,,,Brazil,2023-08-31,^BVSP,115742.0,-1.5255030416471693,,
,,,,,,,Brazil,2023-09-01,^BVSP,117893.0,1.8584437801316689,,
,,,,,,,Brazil,2023-09-04,^BVSP,117777.0,-0.09839430670184335,,
,,,,,,,Brazil,2023-09-05,^BVSP,117331.0,-0.37868174601153326,,
,,,,,,,Brazil,2023-09-06,^BVSP,115985.0,-1.1471819041855902,,
,,,,,,,Brazil,2023-09-08,^BVSP,115313.0,-0.5793852653360299,,
,,,,,,,Brazil,2023-09-11,^BVSP,116883.0,1.3615117116023256,,
,,,,,,,Brazil,2023-09-12,^BVSP,117968.0,0.9282787060564734,,
,,,,,,,Brazil,2023-09-13,^BVSP,118176.0,0.17631900176318105,,
,,,,,,,Brazil,2023-09-14,^BVSP,119392.0,1.0289737340915206,,
,,,,,,,Brazil,2023-09-15,^BVSP,118758.0,-0.53102385419459,,
,,,,,,,Brazil,2023-09-18,^BVSP,118288.0,-0.39576281176847417,,
,,,,,,,Brazil,2023-09-19,^BVSP,117846.0,-0.37366427701880367,,
,,,,,,,Brazil,2023-09-20,^BVSP,118695.0,0.7204317499108992,,
,,,,,,,Brazil,2023-09-21,^BVSP,116145.0,-2.1483634525464423,,
,,,,,,,Brazil,2023-09-22,^BVSP,116009.0,-0.11709501054716354,,
,,,,,,,Brazil,2023-09-25,^BVSP,115925.0,-0.07240817522778942,,
,,,,,,,Brazil,2023-09-26,^BVSP,114193.0,-1.4940694414492084,,
,,,,,,,Brazil,2023-09-27,^BVSP,114327.0,0.117345196290497,,
,,,,,,,Brazil,2023-09-28,^BVSP,115731.0,1.2280563646382747,,
,,,,,,,Brazil,2023-09-29,^BVSP,116565.0,0.7206366487803706,,
,,,,,,,Brazil,2023-10-02,^BVSP,115057.0,-1.2936987946639222,,
,,,,,,,Brazil,2023-10-03,^BVSP,113419.0,-1.4236421947382616,,
,,,,,,,Brazil,2023-10-04,^BVSP,113607.0,0.16575706010457658,,
,,,,,,,Brazil,2023-10-05,^BVSP,113284.0,-0.28431346659977264,,
,,,,,,,Brazil,2023-10-06,^BVSP,114170.0,0.7821051516542443,,
,,,,,,,Brazil,2023-10-09,^BVSP,115156.0,0.8636244197249621,,
,,,,,,,Brazil,2023-10-10,^BVSP,116737.0,1.3729202125811968,,
,,,,,,,Brazil,2023-10-11,^BVSP,117051.0,0.2689807002064448,,
,,,,,,,Brazil,2023-10-13,^BVSP,115754.0,-1.1080640062878566,,
,,,,,,,Brazil,2023-10-16,^BVSP,116534.0,0.6738428045683031,,
,,,,,,,Brazil,2023-10-17,^BVSP,115908.0,-0.5371822815658955,,
,,,,,,,Brazil,2023-10-18,^BVSP,114060.0,-1.5943679469924477,,
,,,,,,,Brazil,2023-10-19,^BVSP,114004.0,-0.049096966508854756,,
,,,,,,,Brazil,2023-10-20,^BVSP,113155.0,-0.7447107119048502,,
,,,,,,,Brazil,2023-10-23,^BVSP,112785.0,-0.326985108921396,,
,,,,,,,Brazil,2023-10-24,^BVSP,113762.0,0.8662499445848404,,
,,,,,,,Brazil,2023-10-25,^BVSP,112830.0,-0.8192542325205276,,
,,,,,,,Brazil,2023-10-26,^BVSP,114777.0,1.7256048923158795,,
,,,,,,,Brazil,2023-10-27,^BVSP,113301.0,-1.285971928173768,,
,,,,,,,Brazil,2023-10-30,^BVSP,112532.0,-0.6787230474576522,,
,,,,,,,Brazil,2023-10-31,^BVSP,113144.0,0.5438453062240001,,
,,,,,,,Brazil,2023-11-01,^BVSP,115053.0,1.6872304320158404,,
,,,,,,,Brazil,2023-11-03,^BVSP,118160.0,2.7004945546834858,,
,,,,,,,Brazil,2023-11-06,^BVSP,118487.0,0.2767433987813206,,
,,,,,,,Brazil,2023-11-07,^BVSP,119268.0,0.6591440411184424,,
,,,,,,,Brazil,2023-11-08,^BVSP,119099.0,-0.14169768923768533,,
,,,,,,,Brazil,2023-11-09,^BVSP,119012.0,-0.07304847227936895,,
,,,,,,,Brazil,2023-11-10,^BVSP,120636.0,1.3645682788290259,,
,,,,,,,Brazil,2023-11-13,^BVSP,120376.0,-0.21552438741337943,,
,,,,,,,Brazil,2023-11-14,^BVSP,123328.0,2.452316076294281,,
,,,,,,,Brazil,2023-11-16,^BVSP,124576.0,1.0119356512714006,,
,,,,,,,Brazil,2023-11-17,^BVSP,125062.0,0.39012329822758485,,
,,,,,,,Brazil,2023-11-20,^BVSP,126095.0,0.8259903088068343,,
,,,,,,,Brazil,2023-11-21,^BVSP,125607.0,-0.38700979420278614,,
,,,,,,,Brazil,2023-11-22,^BVSP,126035.0,0.3407453406259142,,
,,,,,,,Brazil,2023-11-23,^BVSP,126576.0,0.42924584440831026,,
,,,,,,,Brazil,2023-11-24,^BVSP,125542.0,-0.8169005182657063,,
,,,,,,,Brazil,2023-11-27,^BVSP,125683.0,0.11231301078522549,,
,,,,,,,Brazil,2023-11-28,^BVSP,126538.0,0.6802829340483596,,
,,,,,,,Brazil,2023-11-29,^BVSP,126101.0,-0.3453508037111419,,
,,,,,,,Brazil,2023-11-30,^BVSP,127331.0,0.975408601042016,,
,,,,,,,Brazil,2023-12-01,^BVSP,128103.0,0.6062938326095058,,
,,,,,,,Brazil,2023-12-04,^BVSP,126803.0,-1.0148083963685495,,
,,,,,,,Brazil,2023-12-05,^BVSP,126903.0,0.07886248748059099,,
,,,,,,,Brazil,2023-12-06,^BVSP,125623.0,-1.0086443976895731,,
,,,,,,,Brazil,2023-12-07,^BVSP,126010.0,0.30806460600367735,,
,,,,,,,Brazil,2023-12-08,^BVSP,127094.0,0.8602491865725037,,
,,,,,,,Brazil,2023-12-11,^BVSP,126916.0,-0.14005381843360531,,
,,,,,,,Brazil,2023-12-12,^BVSP,126403.0,-0.4042043556367947,,
,,,,,,,Brazil,2023-12-13,^BVSP,129465.0,2.4224108605017225,,
,,,,,,,Brazil,2023-12-14,^BVSP,130842.0,1.0636079249217945,,
,,,,,,,Brazil,2023-12-15,^BVSP,130197.0,-0.4929609758334452,,
,,,,,,,Brazil,2023-12-18,^BVSP,131084.0,0.6812752982019665,,
,,,,,,,Brazil,2023-12-19,^BVSP,131851.0,0.5851209911202027,,
,,,,,,,Brazil,2023-12-20,^BVSP,130804.0,-0.7940781639881433,,
,,,,,,,Brazil,2023-12-21,^BVSP,132182.0,1.0534846029173428,,
,,,,,,,Brazil,2023-12-22,^BVSP,132753.0,0.43198014858301104,,
,,,,,,,Brazil,2023-12-26,^BVSP,133533.0,0.5875573433368642,,
,,,,,,,Brazil,2023-12-27,^BVSP,134194.0,0.4950087244351531,,
,,,,,,,Brazil,2023-12-28,^BVSP,134185.0,-0.006706708198578326,,
,,,,,,,Brazil,2024-01-02,^BVSP,132697.0,-1.108916793978465,,
,,,,,,,Brazil,2024-01-03,^BVSP,132834.0,0.10324272590940264,,
,,,,,,,Brazil,2024-01-04,^BVSP,131226.0,-1.2105334477618634,,
,,,,,,,Brazil,2024-01-05,^BVSP,132023.0,0.6073491533689968,,
,,,,,,,Brazil,2024-01-08,^BVSP,132427.0,0.30600728660914456,,
,,,,,,,Brazil,2024-01-09,^BVSP,131447.0,-0.7400303563472654,,
,,,,,,,Brazil,2024-01-10,^BVSP,130841.0,-0.4610223131756519,,
,,,,,,,Brazil,2024-01-11,^BVSP,130649.0,-0.14674299340420305,,
,,,,,,,Brazil,2024-01-12,^BVSP,130988.0,0.259473857434811,,
,,,,,,,Brazil,2024-01-15,^BVSP,131521.0,0.40690750297738276,,
,,,,,,,Brazil,2024-01-16,^BVSP,129294.0,-1.6932657142205376,,
,,,,,,,Brazil,2024-01-17,^BVSP,128524.0,-0.5955419431682873,,
,,,,,,,Brazil,2024-01-18,^BVSP,127316.0,-0.9399022750614661,,
,,,,,,,Brazil,2024-01-19,^BVSP,127636.0,0.2513431147695533,,
,,,,,,,Brazil,2024-01-22,^BVSP,126602.0,-0.8101162681375174,,
,,,,,,,Brazil,2024-01-23,^BVSP,128263.0,1.311985592644671,,
,,,,,,,Brazil,2024-01-24,^BVSP,127816.0,-0.34850268588758615,,
,,,,,,,Brazil,2024-01-25,^BVSP,128169.0,0.27617825624335346,,
,,,,,,,Brazil,2024-01-26,^BVSP,128967.0,0.6226154530346584,,
,,,,,,,Brazil,2024-01-29,^BVSP,128503.0,-0.35978195972613536,,
,,,,,,,Brazil,2024-01-30,^BVSP,127402.0,-0.8567893356575373,,
,,,,,,,Brazil,2024-01-31,^BVSP,127752.0,0.2747209619943236,,
,,,,,,,Brazil,2024-02-01,^BVSP,128481.0,0.570636858914142,,
,,,,,,,Brazil,2024-02-02,^BVSP,127182.0,-1.0110444345856617,,
,,,,,,,Brazil,2024-02-05,^BVSP,127593.0,0.3231589375854993,,
,,,,,,,Brazil,2024-02-06,^BVSP,130416.0,2.2125038207425174,,
,,,,,,,Brazil,2024-02-07,^BVSP,129608.0,-0.6195558827137737,,
,,,,,,,Brazil,2024-02-08,^BVSP,128217.0,-1.0732362199864176,,
,,,,,,,Brazil,2024-02-09,^BVSP,128026.0,-0.1489662057293506,,
,,,,,,,Brazil,2024-02-14,^BVSP,127018.0,-0.7873400715479706,,
,,,,,,,Brazil,2024-02-15,^BVSP,127804.0,0.6188099324505147,,
,,,,,,,Brazil,2024-02-16,^BVSP,128726.0,0.7214171700416161,,
,,,,,,,Brazil,2024-02-19,^BVSP,129036.0,0.2408215900439714,,
,,,,,,,Brazil,2024-02-20,^BVSP,129916.0,0.6819802225735527,,
,,,,,,,Brazil,2024-02-21,^BVSP,130032.0,0.08928846331475171,,
,,,,,,,Brazil,2024-02-22,^BVSP,130241.0,0.1607296665436131,,
,,,,,,,Brazil,2024-02-23,^BVSP,129419.0,-0.6311376601838115,,
,,,,,,,Brazil,2024-02-26,^BVSP,129609.0,0.1468099738060058,,
,,,,,,,Brazil,2024-02-27,^BVSP,131689.0,1.6048268252976339,,
,,,,,,,Brazil,2024-02-28,^BVSP,130155.0,-1.164865706323226,,
,,,,,,,Brazil,2024-02-29,^BVSP,129020.0,-0.8720371864315624,,
,,,,,,,Brazil,2024-03-01,^BVSP,129180.0,0.1240117811192043,,
,,,,,,,Brazil,2024-03-04,^BVSP,128341.0,-0.6494813438612801,,
,,,,,,,Brazil,2024-03-05,^BVSP,128098.0,-0.18933933816940307,,
,,,,,,,Brazil,2024-03-06,^BVSP,128890.0,0.6182766319536626,,
,,,,,,,Brazil,2024-03-07,^BVSP,128340.0,-0.42672045930638447,,
,,,,,,,Brazil,2024-03-08,^BVSP,127071.0,-0.9887798036465667,,
,,,,,,,Brazil,2024-03-11,^BVSP,126124.0,-0.7452526540280613,,
,,,,,,,Brazil,2024-03-12,^BVSP,127668.0,1.2241920649519455,,
,,,,,,,Brazil,2024-03-13,^BVSP,128006.0,0.2647491932199042,,
,,,,,,,Brazil,2024-03-14,^BVSP,127690.0,-0.24686342827680008,,
,,,,,,,Brazil,2024-03-15,^BVSP,126742.0,-0.7424230558383593,,
,,,,,,,Brazil,2024-03-18,^BVSP,126954.0,0.1672689400514349,,
,,,,,,,Brazil,2024-03-19,^BVSP,127529.0,0.4529199552593788,,
,,,,,,,Brazil,2024-03-20,^BVSP,129125.0,1.2514800555167849,,
,,,,,,,Brazil,2024-03-21,^BVSP,128159.0,-0.7481122942884832,,
,,,,,,,Brazil,2024-03-22,^BVSP,127027.0,-0.8832778033536437,,
,,,,,,,Brazil,2024-03-25,^BVSP,126931.0,-0.07557448416478652,,
,,,,,,,Brazil,2024-03-26,^BVSP,126863.0,-0.0535724133584381,,
,,,,,,,Brazil,2024-03-27,^BVSP,127691.0,0.6526725680458423,,
,,,,,,,Brazil,2024-03-28,^BVSP,128106.0,0.3250033283473286,,
,,,,,,,Brazil,2024-04-01,^BVSP,126990.0,-0.8711535759449163,,
,,,,,,,Brazil,2024-04-02,^BVSP,127549.0,0.44019214111348237,,
,,,,,,,Brazil,2024-04-03,^BVSP,127318.0,-0.18110686873280546,,
,,,,,,,Brazil,2024-04-04,^BVSP,127428.0,0.0863978384831654,,
,,,,,,,Brazil,2024-04-05,^BVSP,126795.0,-0.49675110650720944,,
,,,,,,,Brazil,2024-04-08,^BVSP,128857.0,1.6262470917622895,,
,,,,,,,Brazil,2024-04-09,^BVSP,129890.0,0.8016638599377623,,
,,,,,,,Brazil,2024-04-10,^BVSP,128054.0,-1.4135037339287115,,
,,,,,,,Brazil,2024-04-11,^BVSP,127396.0,-0.5138457213363146,,
,,,,,,,Brazil,2024-04-12,^BVSP,125946.0,-1.138183302458473,,
,,,,,,,Brazil,2024-04-15,^BVSP,125334.0,-0.48592253823066534,,
,,,,,,,Brazil,2024-04-16,^BVSP,124389.0,-0.7539853511417505,,
,,,,,,,Brazil,2024-04-17,^BVSP,124171.0,-0.17525665452733374,,
,,,,,,,Brazil,2024-04-18,^BVSP,124196.0,0.020133525541399244,,
,,,,,,,Brazil,2024-04-19,^BVSP,125124.0,0.7472060291796812,,
,,,,,,,Brazil,2024-04-22,^BVSP,125573.0,0.35884402672548,,
,,,,,,,Brazil,2024-04-23,^BVSP,125148.0,-0.3384485518383773,,
,,,,,,,Brazil,2024-04-24,^BVSP,124741.0,-0.3252149455045261,,
,,,,,,,Brazil,2024-04-25,^BVSP,124646.0,-0.07615779895944197,,
,,,,,,,Brazil,2024-04-26,^BVSP,126526.0,1.5082714246746898,,
,,,,,,,Brazil,2024-04-29,^BVSP,127352.0,0.6528302483284065,,
,,,,,,,Brazil,2024-04-30,^BVSP,125924.0,-1.121301589295809,,
,,,,,,,Brazil,2024-05-02,^BVSP,127122.0,0.9513674915028192,,
,,,,,,,Brazil,2024-05-03,^BVSP,128509.0,1.0910778622110984,,
,,,,,,,Brazil,2024-05-06,^BVSP,128466.0,-0.03346069146907826,,
,,,,,,,Brazil,2024-05-07,^BVSP,129210.0,0.57914156274812,,
,,,,,,,Brazil,2024-05-08,^BVSP,129481.0,0.20973608853804837,,
,,,,,,,Brazil,2024-05-09,^BVSP,128188.0,-0.9986021115067079,,
,,,,,,,Brazil,2024-05-10,^BVSP,127600.0,-0.4587012824913361,,
,,,,,,,Brazil,2024-05-13,^BVSP,128155.0,0.4349529780564243,,
,,,,,,,Brazil,2024-05-14,^BVSP,128515.0,0.28090983574577955,,
,,,,,,,Brazil,2024-05-15,^BVSP,128028.0,-0.37894409212931857,,
,,,,,,,Brazil,2024-05-16,^BVSP,128284.0,0.1999562595682125,,
,,,,,,,Brazil,2024-05-17,^BVSP,128151.0,-0.10367621839044716,,
,,,,,,,Brazil,2024-05-20,^BVSP,127751.0,-0.3121317820383718,,
,,,,,,,Brazil,2024-05-21,^BVSP,127412.0,-0.2653599580433763,,
,,,,,,,Brazil,2024-05-22,^BVSP,125650.0,-1.3829152670078226,,
,,,,,,,Brazil,2024-05-23,^BVSP,124729.0,-0.732988460007955,,
,,,,,,,Brazil,2024-05-24,^BVSP,124306.0,-0.3391352452116192,,
,,,,,,,Brazil,2024-05-27,^BVSP,124496.0,0.15284861551332352,,
,,,,,,,Brazil,2024-05-28,^BVSP,123780.0,-0.5751188793214235,,
,,,,,,,Brazil,2024-05-29,^BVSP,122707.0,-0.8668605590563927,,
,,,,,,,Brazil,2024-05-31,^BVSP,122098.0,-0.49630420432411615,,
,,,,,,,Brazil,2024-06-03,^BVSP,122032.0,-0.05405493947484574,,
,,,,,,,Brazil,2024-06-04,^BVSP,121802.0,-0.18847515405795434,,
,,,,,,,Brazil,2024-06-05,^BVSP,121407.0,-0.32429680957619667,,
,,,,,,,Brazil,2024-06-06,^BVSP,122899.0,1.2289241971220832,,
,,,,,,,Brazil,2024-06-07,^BVSP,120767.0,-1.734757809258014,,
,,,,,,,Brazil,2024-06-10,^BVSP,120760.0,-0.0057962854090987115,,
,,,,,,,Brazil,2024-06-11,^BVSP,121635.0,0.7245776747267341,,
,,,,,,,Brazil,2024-06-12,^BVSP,119936.0,-1.396801907345746,,
,,,,,,,Brazil,2024-06-13,^BVSP,119568.0,-0.30683030949839596,,
,,,,,,,Brazil,2024-06-14,^BVSP,119662.0,0.07861635220125507,,
,,,,,,,Brazil,2024-06-17,^BVSP,119138.0,-0.43790008524009494,,
,,,,,,,Brazil,2024-06-18,^BVSP,119630.0,0.41296647585153945,,
,,,,,,,Brazil,2024-06-19,^BVSP,120261.0,0.5274596673075393,,
,,,,,,,Brazil,2024-06-20,^BVSP,120446.0,0.1538320818885497,,
,,,,,,,Brazil,2024-06-21,^BVSP,121341.0,0.7430715839463309,,
,,,,,,,Brazil,2024-06-24,^BVSP,122637.0,1.0680643805473844,,
,,,,,,,Brazil,2024-06-25,^BVSP,122331.0,-0.24951686685095176,,
,,,,,,,Brazil,2024-06-26,^BVSP,122641.0,0.25341082799943404,,
,,,,,,,Brazil,2024-06-27,^BVSP,124308.0,1.359251799969008,,
,,,,,,,Brazil,2024-06-28,^BVSP,123907.0,-0.3225858351835753,,
,,,,,,,Brazil,2024-07-01,^BVSP,124718.0,0.654523150427333,,
,,,,,,,Brazil,2024-07-02,^BVSP,124787.0,0.055324812777635124,,
,,,,,,,Brazil,2024-07-03,^BVSP,125662.0,0.7011948360005515,,
,,,,,,,Brazil,2024-07-04,^BVSP,126164.0,0.3994843309831131,,
,,,,,,,Brazil,2024-07-05,^BVSP,126267.0,0.08163977045749782,,
,,,,,,,Brazil,2024-07-08,^BVSP,126548.0,0.22254429106576268,,
,,,,,,,Brazil,2024-07-09,^BVSP,127108.0,0.4425198343711578,,
,,,,,,,Brazil,2024-07-10,^BVSP,127218.0,0.0865405796645291,,
,,,,,,,Brazil,2024-07-11,^BVSP,128294.0,0.8457922621012859,,
,,,,,,,Brazil,2024-07-12,^BVSP,128897.0,0.47001418616614554,,
,,,,,,,Brazil,2024-07-15,^BVSP,129321.0,0.3289448164037978,,
,,,,,,,Brazil,2024-07-16,^BVSP,129110.0,-0.1631598889584862,,
,,,,,,,Brazil,2024-07-17,^BVSP,129450.0,0.26334133684455807,,
,,,,,,,Brazil,2024-07-18,^BVSP,127652.0,-1.3889532638084234,,
,,,,,,,Brazil,2024-07-19,^BVSP,127616.0,-0.028201673299277363,,
,,,,,,,Brazil,2024-07-22,^BVSP,127860.0,0.19119859578735632,,
,,,,,,,Brazil,2024-07-23,^BVSP,126590.0,-0.9932738933208229,,
,,,,,,,Brazil,2024-07-24,^BVSP,126423.0,-0.1319219527608828,,
,,,,,,,Brazil,2024-07-25,^BVSP,125954.0,-0.37097680010758083,,
,,,,,,,Brazil,2024-07-26,^BVSP,127492.0,1.221080712005973,,
,,,,,,,Brazil,2024-07-29,^BVSP,126954.0,-0.42198726194584424,,
,,,,,,,Brazil,2024-07-30,^BVSP,126139.0,-0.6419648061502636,,
,,,,,,,Brazil,2024-07-31,^BVSP,127652.0,1.1994704254830069,,
,,,,,,,Brazil,2024-08-01,^BVSP,127395.0,-0.20132861216431985,,
,,,,,,,Brazil,2024-08-02,^BVSP,125854.0,-1.2096236116017067,,
,,,,,,,Brazil,2024-08-05,^BVSP,125270.0,-0.4640297487565004,,
,,,,,,,Brazil,2024-08-06,^BVSP,126267.0,0.7958808972619247,,
,,,,,,,Brazil,2024-08-07,^BVSP,127514.0,0.9875897898896868,,
,,,,,,,Brazil,2024-08-08,^BVSP,128661.0,0.8995090735135047,,
,,,,,,,Brazil,2024-08-09,^BVSP,130615.0,1.5187197363614402,,
,,,,,,,Brazil,2024-08-12,^BVSP,131116.0,0.38357003406959134,,
,,,,,,,Brazil,2024-08-13,^BVSP,132398.0,0.9777601513163869,,
,,,,,,,Brazil,2024-08-14,^BVSP,133318.0,0.694874544932711,,
,,,,,,,Brazil,2024-08-15,^BVSP,134153.0,0.6263220270330994,,
,,,,,,,Brazil,2024-08-16,^BVSP,133953.0,-0.14908350912763435,,
,,,,,,,Brazil,2024-08-19,^BVSP,135778.0,1.3624181615939923,,
,,,,,,,Brazil,2024-08-20,^BVSP,136087.0,0.2275773689404792,,
,,,,,,,Brazil,2024-08-21,^BVSP,136464.0,0.27702866548604543,,
,,,,,,,Brazil,2024-08-22,^BVSP,135173.0,-0.9460370500644855,,
,,,,,,,Brazil,2024-08-23,^BVSP,135608.0,0.3218098288859439,,
,,,,,,,Brazil,2024-08-26,^BVSP,136889.0,0.9446345348357088,,
,,,,,,,Brazil,2024-08-27,^BVSP,136776.0,-0.0825486342949433,,
,,,,,,,Brazil,2024-08-28,^BVSP,137344.0,0.415277534070313,,
,,,,,,,Brazil,2024-08-29,^BVSP,136041.0,-0.9487127213420266,,
,,,,,,,Brazil,2024-08-30,^BVSP,136004.0,-0.027197683051427557,,
,,,,,,,Brazil,2024-09-02,^BVSP,134981.0,-0.7521837593011949,,
,,,,,,,Brazil,2024-09-03,^BVSP,134353.0,-0.46525066490838984,,
,,,,,,,Brazil,2024-09-04,^BVSP,136111.0,1.3084932975073071,,
,,,,,,,Brazil,2024-09-05,^BVSP,136502.0,0.2872655406249258,,
,,,,,,,Brazil,2024-09-06,^BVSP,134572.0,-1.413898697454985,,
,,,,,,,Brazil,2024-09-09,^BVSP,134737.0,0.12261094432719499,,
,,,,,,,Brazil,2024-09-10,^BVSP,134320.0,-0.3094918248142675,,
,,,,,,,Brazil,2024-09-11,^BVSP,134677.0,0.2657832042882724,,
,,,,,,,Brazil,2024-09-12,^BVSP,134029.0,-0.4811511987941497,,
,,,,,,,Brazil,2024-09-13,^BVSP,134882.0,0.6364294294518347,,
,,,,,,,Brazil,2024-09-16,^BVSP,135118.0,0.17496774958853933,,
,,,,,,,Brazil,2024-09-17,^BVSP,134960.0,-0.1169348273361015,,
,,,,,,,Brazil,2024-09-18,^BVSP,133748.0,-0.8980438648488409,,
,,,,,,,Brazil,2024-09-19,^BVSP,133123.0,-0.4672967072404832,,
,,,,,,,Brazil,2024-09-20,^BVSP,131065.0,-1.5459387183281659,,
,,,,,,,Brazil,2024-09-23,^BVSP,130568.0,-0.37920115972990276,,
,,,,,,,Brazil,2024-09-24,^BVSP,132156.0,1.216224496048035,,
,,,,,,,Brazil,2024-09-25,^BVSP,131586.0,-0.4313084536456957,,
,,,,,,,Brazil,2024-09-26,^BVSP,133010.0,1.0821819950450617,,
,,,,,,,Brazil,2024-09-27,^BVSP,132730.0,-0.21051048793323535,,
,,,,,,,Brazil,2024-09-30,^BVSP,131816.0,-0.6886159873427222,,
,,,,,,,Brazil,2024-10-01,^BVSP,132495.0,0.5151119742671684,,
,,,,,,,Brazil,2024-10-02,^BVSP,133515.0,0.7698403713347624,,
,,,,,,,Brazil,2024-10-03,^BVSP,131672.0,-1.380369246901092,,
,,,,,,,Brazil,2024-10-04,^BVSP,131792.0,0.09113554893978026,,
,,,,,,,Brazil,2024-10-07,^BVSP,132018.0,0.17148233580186467,,
,,,,,,,Brazil,2024-10-08,^BVSP,131512.0,-0.3832810677331877,,
,,,,,,,Brazil,2024-10-09,^BVSP,129962.0,-1.17859967151287,,
,,,,,,,Brazil,2024-10-10,^BVSP,130353.0,0.30085717363537157,,
,,,,,,,Brazil,2024-10-11,^BVSP,129992.0,-0.27694030823993687,,
,,,,,,,Brazil,2024-10-14,^BVSP,131005.0,0.7792787248446009,,
,,,,,,,Brazil,2024-10-15,^BVSP,131043.0,0.029006526468444704,,
,,,,,,,Brazil,2024-10-16,^BVSP,131750.0,0.5395175629373528,,
,,,,,,,Brazil,2024-10-17,^BVSP,130793.0,-0.7263757115749558,,
,,,,,,,Brazil,2024-10-18,^BVSP,130499.0,-0.22478267185552792,,
,,,,,,,Brazil,2024-10-21,^BVSP,130362.0,-0.10498164736894022,,
,,,,,,,Brazil,2024-10-22,^BVSP,129721.0,-0.491707706233413,,
,,,,,,,Brazil,2024-10-23,^BVSP,129233.0,-0.376191981252072,,
,,,,,,,Brazil,2024-10-24,^BVSP,130067.0,0.6453460029558933,,
,,,,,,,Brazil,2024-10-25,^BVSP,129893.0,-0.13377720713171337,,
,,,,,,,Brazil,2024-10-28,^BVSP,131213.0,1.0162210434742525,,
,,,,,,,Brazil,2024-10-29,^BVSP,130730.0,-0.3681037702056966,,
,,,,,,,Brazil,2024-10-30,^BVSP,130639.0,-0.0696091180295233,,
,,,,,,,Brazil,2024-10-31,^BVSP,129713.0,-0.7088235519255304,,
,,,,,,,Brazil,2024-11-01,^BVSP,128121.0,-1.22732494044544,,
,,,,,,,Brazil,2024-11-04,^BVSP,130515.0,1.8685461399770453,,
,,,,,,,Brazil,2024-11-05,^BVSP,130661.0,0.11186453664329132,,
,,,,,,,Brazil,2024-11-06,^BVSP,130341.0,-0.24490858021903872,,
,,,,,,,Brazil,2024-11-07,^BVSP,129682.0,-0.5055968574738556,,
,,,,,,,Brazil,2024-11-08,^BVSP,127830.0,-1.4281087583473462,,
,,,,,,,Brazil,2024-11-11,^BVSP,127874.0,0.03442071501211785,,
,,,,,,,Brazil,2024-11-12,^BVSP,127698.0,-0.13763548493047617,,
,,,,,,,Brazil,2024-11-13,^BVSP,127734.0,0.028191514354181102,,
,,,,,,,Brazil,2024-11-14,^BVSP,127792.0,0.04540686113330139,,
,,,,,,,Brazil,2024-11-18,^BVSP,127768.0,-0.018780518342309538,,
,,,,,,,Brazil,2024-11-19,^BVSP,128197.0,0.3357648237430233,,
,,,,,,,Brazil,2024-11-21,^BVSP,126922.0,-0.9945630552977036,,
,,,,,,,Brazil,2024-11-22,^BVSP,129126.0,1.736499582420703,,
,,,,,,,Brazil,2024-11-25,^BVSP,129036.0,-0.06969936341247873,,
,,,,,,,Brazil,2024-11-26,^BVSP,129922.0,0.6866300877274467,,
,,,,,,,Brazil,2024-11-27,^BVSP,127669.0,-1.734117393513035,,
,,,,,,,Brazil,2024-11-28,^BVSP,124610.0,-2.396039759064461,,
,,,,,,,Brazil,2024-11-29,^BVSP,125668.0,0.849049032982907,,
,,,,,,,Brazil,2024-12-02,^BVSP,125236.0,-0.3437629308972845,,
,,,,,,,Brazil,2024-12-03,^BVSP,126139.0,0.7210386789741063,,
,,,,,,,Brazil,2024-12-04,^BVSP,126087.0,-0.0412243635988907,,
,,,,,,,Brazil,2024-12-05,^BVSP,127858.0,1.4045857225566394,,
,,,,,,,Brazil,2024-12-06,^BVSP,125946.0,-1.4954089693253403,,
,,,,,,,Brazil,2024-12-09,^BVSP,127210.0,1.0036047194829534,,
,,,,,,,Brazil,2024-12-10,^BVSP,128228.0,0.8002515525509013,,
,,,,,,,Brazil,2024-12-11,^BVSP,129593.0,1.0645100913996952,,
,,,,,,,Brazil,2024-12-12,^BVSP,126042.0,-2.7401171359564214,,
